CUST_ID,BALANCE,PURCHASES,risk_appetite,neuro_score,conscientiousness,annual_revenue,years_with_bank,tier,psychotype,recommendation,estimated_LTV
USER_788,"6199,075063","5178,325696","0,05334899455","0,1833260203","0,4541674702","413,5202671",11,Retail,Standard,Standard Savings,"4548,72"
USER_789,"29428,23737","2515,98242","0,8475740298","0,334204011","0,3858594468","1521,731517",5,HNW,Standard,Standard Savings,"7608,66"
USER_790,"1664,695501","8513,132948","0,6295103222","0,2000845004","0,9820773786","253,497434",7,Retail,Rational Strategist,Standard Savings,"1774,48"
USER_791,"8824,446091","4194,808058","0,4887061684","0,4937168844","0,3910922441","525,1184657",3,Retail,Standard,Standard Savings,"1575,36"
USER_792,"7049,944408","214,3835586","0,8899637051","0,3811109604","0,0799824828","356,7848916",1,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"356,78"
USER_793,"9453,44318","972,518498","0,8453372225","0,4151138896","0,08982575257","492,122529",9,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"4429,1"
USER_794,"182,7618041","10012,17929","0,296945096","0,1958364503","0,5907537214","209,3816759",2,Retail,Standard,Standard Savings,"418,76"
USER_795,"20566,93523","4137,964399","0,7914883823","0,117396008","0,5993635517","1111,106049",10,HNW,Standard,Standard Savings,"11111,06"
USER_796,"26899,88537","15013,12754","0,09949093366","0,358161694","0,4187589905","1645,256819",3,HNW,Standard,Standard Savings,"4935,77"
USER_797,"8327,154639","375,8936414","0,8227639355","0,186042168","0,4318436923","423,8756048",8,Retail,Standard,Standard Savings,3391
USER_798,"11928,70741","1749,636163","0,675455618","0,1856283639","0,05393258284","631,4280935",12,Retail,Standard,Standard Savings,"7577,14"
USER_799,"25574,69358","1075,525812","0,08786633093","0,1060542376","0,5165465104","1300,245195",10,HNW,Standard,Standard Savings,"13002,45"
USER_800,"12283,97453","4035,391509","0,6830801735","0,6032506991","0,5047394754","694,9065569",9,Retail,Standard,Standard Savings,"6254,16"
USER_801,"1655,105091","2412,752717","0,5805192767","0,5937541797","0,1495493186","131,0103089",3,Retail,Standard,Standard Savings,"393,03"
USER_802,"8587,021499","855,564253","0,5945501011","0,3016257043","0,1038393861","446,46236",6,Retail,Standard,Standard Savings,"2678,77"
USER_803,"9332,20857","5146,624098","0,2908639351","0,2482677906","0,1235724906","569,5429105",7,Retail,Standard,Standard Savings,"3986,8"
USER_804,"5518,745039","3842,569817","0,2664972","0,2498516149","0,1010282465","352,7886483",1,Retail,Standard,Standard Savings,"352,79"
USER_805,"13334,90304","1606,099495","0,7625351121","0,5373267656","0,6097081955","698,8671418",7,Retail,Standard,Standard Savings,"4892,07"
USER_806,"27236,76886","3267,434337","0,256813481","0,3806853055","0,1964826524","1427,18713",4,HNW,Standard,Standard Savings,"5708,75"
USER_807,"25978,76213","6846,956433","0,4462622518","0,2425977839","0,2514301522","1435,877235",5,HNW,Standard,Standard Savings,"7179,39"
USER_808,"5993,642963","1148,774759","0,6947889986","0,2370546677","0,1735721442","322,6576433",8,Retail,Standard,Standard Savings,"2581,26"
USER_809,"1201,787046","1732,956538","0,07961625133","0,1991978249","0,9578353044","94,74848303",4,Retail,Rational Strategist,Standard Savings,"378,99"
USER_810,"41891,73989","2124,088235","0,5945483826","0,4551513599","0,8546174632","2137,068759",4,HNW,Wealthy Accumulator,Private Banking,"8548,28"
USER_811,"18257,18111","6866,425493","0,5893763726","0,4571863311","0,2304948374","1050,187565",8,HNW,Standard,Standard Savings,"8401,5"
USER_812,"1331,459597","9384,058001","0,6842287109","0,2325232142","0,3275662939","254,2541399",5,Retail,Standard,Standard Savings,"1271,27"
USER_813,"25363,07941","2361,138475","0,3699280953","0,1104724805","0,2098928423","1315,37674",6,HNW,Standard,Standard Savings,"7892,26"
USER_814,"20394,23931","1759,29609","0,4489797741","0,1660858337","0,4918759595","1054,897887",12,HNW,Standard,Standard Savings,"12658,77"
USER_815,"7315,51386","11011,29025","0,3299693139","0,5839300174","0,01961053247","586,0014979",11,Retail,Standard,Standard Savings,"6446,02"
USER_816,"8947,137868","36808,89391","0,8081682472","0,2477223887","0,6713680089","1183,534772",5,Retail,Standard,Standard Savings,"5917,67"
USER_817,"5091,648434","5548,674172","0,13061076","0,5096115739","0,5231581498","365,5559052",1,Retail,Standard,Standard Savings,"365,56"
USER_818,"563,1814924","23016,16781","0,9629539536","0,4373317844","0,8986389283","488,4824308",7,Retail,Standard,Standard Savings,"3419,38"
USER_819,"4082,648863","5393,552417","0,634836156","0,3159698198","0,1643926843","312,0034915",6,Retail,Standard,Standard Savings,"1872,02"
USER_820,"16238,07911","6611,159867","0,8869067244","0,2778436311","0,8041092461","944,1271529",2,HNW,Rational Strategist,Stock Portfolio,"1888,25"
USER_821,"46,42784066","2460,477347","0,4262314583","0,1356932091","0,7919610145","51,53093896",11,Retail,Rational Strategist,Standard Savings,"566,84"
USER_822,"4057,138966","2836,693703","0,3322790704","0,357506484","0,1271811892","259,5908224",7,Retail,Standard,Standard Savings,"1817,14"
USER_823,"5077,780949","778,2170068","0,9007258101","0,4873168903","0,3985592241","269,4533876",6,Retail,Standard,Standard Savings,"1616,72"
USER_824,"7708,830241","8650,970984","0,09887302888","0,4219521268","0,1701526411","558,4609317",5,Retail,Standard,Standard Savings,"2792,3"
USER_825,"25239,25476","13372,5233","0,1171072315","0,4151510666","0,2547205005","1529,413204",8,HNW,Standard,Standard Savings,"12235,31"
USER_826,"4251,771109","4883,364629","0,2993467765","0,09597561172","0,2632461748","310,255848",5,Retail,Standard,Standard Savings,"1551,28"
USER_827,"4261,06486","2105,284975","0,9597749818","0,6092443888","0,556236394","255,1589425",11,Retail,Standard,Standard Savings,"2806,75"
USER_828,"13375,08952","836,2760835","0,6330686099","0,5243570958","0,4114109318","685,4799975",2,Retail,Standard,Standard Savings,"1370,96"
USER_829,"6018,777735","1540,486799","0,5541936966","0,2714110184","0,947732804","331,7486227",6,Retail,Rational Strategist,Standard Savings,"1990,49"
USER_830,"2543,824737","1474,610564","0,7053563364","0,6149851647","0,1263701419","156,6834481",12,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1880,2"
USER_831,"6022,823506","4753,477794","0,4174745561","0,3759407948","0,9736921349","396,2107312",1,Retail,Standard,Standard Savings,"396,21"
USER_832,"1518,199219","14505,51757","0,7580735014","0,5412113291","0,2306386402","366,0203124",5,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"1830,1"
USER_833,"1940,545032","247,3794026","0,393230698","0,4990365897","0,7728739364","101,9748397",6,Retail,Standard,Standard Savings,"611,85"
USER_834,"6898,880428","5,114112495","0,8263631849","0,505884894","0,3389699262","345,0463037",7,Retail,Standard,Standard Savings,"2415,32"
USER_835,"5428,762163","4583,728481","0,2672950821","0,4282393037","0,1430813954","363,1126777",2,Retail,Standard,Standard Savings,"726,23"
USER_836,"24632,92735","1670,797799","0,2775466593","0,2390478732","0,8578891852","1265,062324",1,HNW,Rational Strategist,Stock Portfolio,"1265,06"
USER_837,"4500,34583","10624,21764","0,5223833054","0,244133753","0,3088608992","437,5016443",6,Retail,Standard,Standard Savings,"2625,01"
USER_838,"8689,023838","1981,909735","0,4307611584","0,6140418202","0,6588554042","474,0893866",3,Retail,Standard,Standard Savings,"1422,27"
USER_839,"10003,90773","1710,604003","0,6481158443","0,1623078059","0,5664436851","534,4074663",5,Retail,Standard,Standard Savings,"2672,04"
USER_840,"131,8094483","1570,202938","0,3642907547","0,2860835119","0,4717563094","37,99453117",12,Retail,Standard,Standard Savings,"455,93"
USER_841,"10892,68197","782,408465","0,2305506491","0,3160384415","0,4958194726","560,2822678",11,Retail,Standard,Standard Savings,"6163,1"
USER_842,"1960,586402","4355,756048","0,4698085629","0,3197024948","0,7322379141","185,1444411",2,Retail,Standard,Standard Savings,"370,29"
USER_843,"32459,98272","920,8980235","0,5609564995","0,5064697912","0,08777291412","1641,417097",1,HNW,Wealthy Accumulator,Private Banking,"1641,42"
USER_844,"1609,469043","2763,719913","0,1426000538","0,5965379189","0,668180662","135,7478504",1,Retail,Standard,Standard Savings,"135,75"
USER_845,"5355,011145","3089,939292","0,5567186257","0,3203463559","0,8958121014","329,5493431",11,Retail,Standard,Standard Savings,"3625,04"
USER_846,"892,1343765","103,5246103","0,3192567052","0,1857506882","0,05778819702","46,67721103",4,Retail,Standard,Standard Savings,"186,71"
USER_847,"57680,81615","84,75062485","0,3924518849","0,2737352449","0,1406533392","2885,73582",10,HNW,Wealthy Accumulator,Private Banking,"28857,36"
USER_848,"6975,468657","3672,061874","0,2793181291","0,6434624501","0,7166319367","422,2146703",2,Retail,Standard,Standard Savings,"844,43"
USER_849,"9048,193241","5954,209174","0,9314103278","0,3979054063","0,4372816482","571,4938455",1,Retail,Standard,Standard Savings,"571,49"
USER_850,"694,3205083","14248,85941","0,6833362813","0,2429533946","0,4035486208","319,6932136",6,Retail,Standard,Standard Savings,"1918,16"
USER_851,"13861,36255","986,8873569","0,2624603114","0,5579734695","0,1369666345","712,8058747",4,Retail,Standard,Standard Savings,"2851,22"
USER_852,"2356,028383","544,9399318","0,6450313346","0,5306849982","0,5067700407","128,7002178",10,Retail,Standard,Standard Savings,1287
USER_853,"22833,14857","267,4675493","0,8485724096","0,5232571693","0,1265453112","1147,006779",12,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"13764,08"
USER_854,"2295,888282","2863,873794","0,4016302083","0,6094632668","0,4766204563","172,07189",7,Retail,Standard,Standard Savings,"1204,5"
USER_855,"2115,704298","4879,505314","0,8299575092","0,1761205101","0,763615299","203,3753212",11,Retail,Rational Strategist,Standard Savings,"2237,13"
USER_856,"372,3434186","9180,229689","0,1544149443","0,4775209644","0,2582643579","202,2217647",6,Retail,Standard,Standard Savings,"1213,33"
USER_857,"6387,857933","5738,669435","0,8227813649","0,2802697486","0,4807861682","434,1662853",5,Retail,Standard,Standard Savings,"2170,83"
USER_858,"8320,441037","1168,247664","0,5402942427","0,6209992764","0,9920159694","439,3870051",10,Retail,Standard,Standard Savings,"4393,87"
USER_859,"679,6694018","3097,349908","0,222974488","0,5392453386","0,6866504234","95,93046825",12,Retail,Standard,Standard Savings,"1151,17"
USER_860,"14940,02594","12059,00662","0,4071413846","0,4382237232","0,8413567713","988,1814293",12,Retail,Standard,Standard Savings,"11858,18"
USER_861,"6038,346503","1978,126361","0,9879929924","0,4530809188","0,4148476066","341,4798524",12,Retail,Standard,Standard Savings,"4097,76"
USER_862,"7431,576546","3453,055646","0,7835560166","0,2387143847","0,7678609231","440,6399402",12,Retail,Rational Strategist,Standard Savings,"5287,68"
USER_863,"5811,814718","15918,18711","0,5750863614","0,4475134594","0,04050917294","608,954478",2,Retail,Standard,Standard Savings,"1217,91"
USER_864,"5120,982013","6634,620969","0,1151639119","0,6673348698","0,1229111825","388,74152",5,Retail,Anxious Saver,Gold Deposit,"1943,71"
USER_865,"8201,634571","6886,48253","0,4178115829","0,6436940332","0,2030705929","547,8113792",9,Retail,Anxious Saver,Gold Deposit,"4930,3"
USER_866,"1687,030068","1453,994653","0,263051514","0,1715868679","0,4019519246","113,4313965",9,Retail,Standard,Standard Savings,"1020,88"
USER_867,"2008,050862","2678,137639","0,07100107951","0,2074074079","0,8457448783","153,9652959",2,Retail,Rational Strategist,Standard Savings,"307,93"
USER_868,"19789,49328","429,6534226","0,5422043887","0,1908643867","0,3462660508","998,0677326",7,HNW,Standard,Standard Savings,"6986,47"
USER_869,"29209,11709","4663,699746","0,8891856998","0,562989955","0,6546211935","1553,72985",10,HNW,Standard,Standard Savings,"15537,3"
USER_870,"4673,021875","547,5687785","0,6755998682","0,5838926649","0,7093142948","244,6024693",4,Retail,Standard,Standard Savings,"978,41"
USER_871,"3157,313657","9036,688375","0,249680388","0,2067556832","0,5861823541","338,5994504",3,Retail,Standard,Standard Savings,"1015,8"
USER_872,"10328,23265","8424,95198","0,573584607","0,3779263465","0,3572419682","684,9106721",11,Retail,Standard,Standard Savings,"7534,02"
USER_873,"5254,895676","3813,612906","0,9432342833","0,620351514","0,5770533417","339,0170419",1,Retail,Standard,Standard Savings,"339,02"
USER_874,"257,1414873","760,8983114","0,7229150529","0,4914007724","0,3422655928","28,0750406",3,Retail,Standard,Standard Savings,"84,23"
USER_875,"1697,836033","129,5590664","0,6894738994","0,3211186027","0,08387373855","87,48298298",11,Retail,Standard,Standard Savings,"962,31"
USER_876,"12586,8326","7965,575968","0,9681581662","0,3701738452","0,9928039782","788,6531493",9,Retail,Standard,Standard Savings,"7097,88"
USER_877,"10756,49782","4583,210008","0,7988733112","0,4291802735","0,1271824536","629,4890913",9,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"5665,4"
USER_878,"274,6985788","6205,425745","0,1366235431","0,2237742257","0,07234838384","137,8434438",7,Retail,Standard,Standard Savings,"964,9"
USER_879,"2509,929739","1810,642694","0,347635087","0,4825109964","0,8785307492","161,7093408",3,Retail,Standard,Standard Savings,"485,13"
USER_880,"2627,61579","3561,474038","0,9651407007","0,369442651","0,3018346609","202,6102702",3,Retail,Standard,Standard Savings,"607,83"
USER_881,"11144,14723","6875,272242","0,4897053942","0,5616614579","0,6502969741","694,7128063",4,Retail,Standard,Standard Savings,"2778,85"
USER_882,"199,0738129","3104,721544","0,1116374453","0,393145677","0,3290057297","72,04812153",7,Retail,Standard,Standard Savings,"504,34"
USER_883,"1099,360586","4598,786452","0,4586048797","0,5055607685","0,3914542708","146,9437583",7,Retail,Standard,Standard Savings,"1028,61"
USER_884,"16090,18427","7796,772967","0,6969932341","0,2050358175","0,262112972","960,444673",12,HNW,Standard,Standard Savings,"11525,34"
USER_885,"1966,777095","1211,763387","0,9975482217","0,2807787372","0,3430440058","122,5741225",12,Retail,Standard,Standard Savings,"1470,89"
USER_886,"10576,99089","341,0135403","0,3239053166","0,1796658099","0,4107004006","535,6698153",2,Retail,Standard,Standard Savings,"1071,34"
USER_887,"2720,486222","3794,549703","0,5140868749","0,1733394323","0,7204160691","211,9153052",12,Retail,Rational Strategist,Standard Savings,"2542,98"
USER_888,"1047,400335","320,6971144","0,8796807046","0,4632308576","0,5115361942","58,78395903",5,Retail,Standard,Standard Savings,"293,92"
USER_889,"2786,195164","7274,09302","0,3552672181","0,6209049757","0,9435652172","284,7916186",7,Retail,Standard,Standard Savings,"1993,54"
USER_890,"12810,94813","6350,766878","0,1092615566","0,1495890498","0,04188039384","767,5627441",7,Retail,Standard,Standard Savings,"5372,94"
USER_891,"19358,36337","10673,19313","0,948935875","0,3007471579","0,5030683226","1181,382031",6,HNW,Standard,Standard Savings,"7088,29"
USER_892,"17732,51","5102,177962","0,4884408067","0,5250354843","0,5842247888","988,6690592",10,HNW,Standard,Standard Savings,"9886,69"
USER_893,"5061,424895","347,8092957","0,5027837108","0,2020178173","0,9201969861","260,0274307",10,Retail,Rational Strategist,Standard Savings,"2600,27"
USER_894,"11028,76778","1459,468816","0,6212001446","0,3775424747","0,04915852362","580,6277655",12,Retail,Standard,Standard Savings,"6967,53"
USER_895,"2293,934103","8249,524969","0,003536623703","0,491535648","0,5734995849","279,6872045",8,Retail,Standard,Standard Savings,"2237,5"
USER_896,"3469,335886","914,4030691","0,9311311756","0,4829927251","0,8536299285","191,7548557",3,Retail,Standard,Standard Savings,"575,26"
USER_897,"22665,98629","5994,602408","0,3614510848","0,2440123673","0,2419277281","1253,191362",1,HNW,Standard,Standard Savings,"1253,19"
USER_898,"130,871884","7576,536024","0,3969318624","0,3276922843","0,8762923485","158,0743147",3,Retail,Standard,Standard Savings,"474,22"
USER_899,"893,8713963","2003,222215","0,1741092475","0,5918958922","0,01904340927","84,75801411",11,Retail,Standard,Standard Savings,"932,34"
USER_900,"2330,502802","1945,234193","0,3781516133","0,4021132571","0,7324546291","155,429824",2,Retail,Standard,Standard Savings,"310,86"
USER_901,"268,9053522","4079,99537","0,8039435308","0,05261480677","0,9331132212","95,045175",2,Retail,Rational Strategist,Standard Savings,"190,09"
USER_902,"2002,030033","9876,717092","0,7999916726","0,48049538","0,6571976616","297,6358435",2,Retail,Standard,Standard Savings,"595,27"
USER_903,"8747,687287","1267,409461","0,9357968409","0,1676556775","0,439029244","462,7325536",5,Retail,Standard,Standard Savings,"2313,66"
USER_904,"5471,863184","14173,01821","0,4032294727","0,4478668914","0,04488101647","557,0535235",1,Retail,Standard,Standard Savings,"557,05"
USER_905,"22318,63021","4570,449338","0,7087215037","0,1762402801","0,9201138133","1207,340497",10,HNW,Rational Strategist,Stock Portfolio,"12073,4"
USER_906,"17006,95903","24221,24475","0,5072375552","0,6040367401","0,4702962227","1334,772847",4,HNW,Standard,Standard Savings,"5339,09"
USER_907,"4182,728052","469,4314521","0,8040227895","0,3089703757","0,02899674434","218,5250316",10,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"2185,25"
USER_908,"3003,262521","676,5914352","0,7125420091","0,3134658082","0,6898210713","163,6949548",5,Retail,Standard,Standard Savings,"818,47"
USER_909,"4775,398081","8761,976631","0,3679029253","0,1244440252","0,4818372536","414,0094367",2,Retail,Standard,Standard Savings,"828,02"
USER_910,"8923,177501","10003,36976","0,3366738343","0,3028021077","0,1243453174","646,2262703",5,Retail,Standard,Standard Savings,"3231,13"
USER_911,"3120,617098","2948,069862","0,252442463","0,5383253809","0,2142718093","214,9922522",10,Retail,Standard,Standard Savings,"2149,92"
USER_912,"9785,622455","6260,061834","0,5765157905","0,5731671688","0,06449068046","614,4823595",4,Retail,Standard,Standard Savings,"2457,93"
USER_913,"5266,360393","10108,02543","0,9638428516","0,2841547653","0,5742935397","465,4785282",8,Retail,Standard,Standard Savings,"3723,83"
USER_914,"8030,673665","220,4271323","0,2000667376","0,2743053155","0,6220294793","405,9422259",1,Retail,Standard,Standard Savings,"405,94"
USER_915,"5729,253951","4265,997808","0,0952524549","0,5110354691","0,5057422984","371,7826537",12,Retail,Standard,Standard Savings,"4461,39"
USER_916,"3487,999753","9602,989451","0,1194006421","0,6430978902","0,817102133","366,4597766",5,Retail,Standard,Standard Savings,"1832,3"
USER_917,"29652,67221","2538,776249","0,7830986763","0,4215221671","0,8610088213","1533,409136",11,HNW,Standard,Standard Savings,"16867,5"
USER_918,"14422,54504","1800,429531","0,3501048043","0,3457628491","0,6156243967","757,1358425",12,Retail,Standard,Standard Savings,"9085,63"
USER_919,"1509,544981","7940,992498","0,2243668277","0,3313109204","0,01275647971","234,297099",10,Retail,Standard,Standard Savings,"2342,97"
USER_920,"20285,04928","2045,758854","0,3528441184","0,4728090732","0,6952296557","1055,167641",1,HNW,Standard,Standard Savings,"1055,17"
USER_921,"6683,203297","15,89673478","0,6453308128","0,1516091318","0,4179992169","334,4780995",10,Retail,Standard,Standard Savings,"3344,78"
USER_922,"22495,3949","16041,236","0,5467871248","0,4097946687","0,5655574832","1445,594465",10,HNW,Standard,Standard Savings,"14455,94"
USER_923,"16087,14454","4483,951","0,7435894065","0,2777465052","0,649080602","894,036247",4,HNW,Standard,Standard Savings,"3576,14"
USER_924,"5537,566193","8560,618894","0,3390741485","0,5220986656","0,3502366143","448,0906875",8,Retail,Standard,Standard Savings,"3584,73"
USER_925,"227,2558948","8723,470024","0,4520285735","0,1714953199","0,9170985052","185,8321952",1,Retail,Rational Strategist,Standard Savings,"185,83"
USER_926,"3129,005478","343,5917978","0,101968369","0,3941011335","0,1339748667","163,3221098",11,Retail,Standard,Standard Savings,"1796,54"
USER_927,"7800,877557","936,8325021","0,07305864603","0,3404864449","0,6715118073","408,7805279",2,Retail,Standard,Standard Savings,"817,56"
USER_928,"10036,97332","1863,445884","0,4622552428","0,496162763","0,004359579957","539,1175836",1,Retail,Standard,Standard Savings,"539,12"
USER_929,"2982,546799","1933,456851","0,3015966074","0,1574267972","0,9246511054","187,796477",11,Retail,Rational Strategist,Standard Savings,"2065,76"
USER_930,"1500,744188","5376,228887","0,6128005721","0,3899918937","0,1125041332","182,5617872",7,Retail,Standard,Standard Savings,"1277,93"
USER_931,"18013,87087","4879,313643","0,04300216544","0,355742294","0,09488423015","998,2798164",2,HNW,Standard,Standard Savings,"1996,56"
USER_932,"41606,24163","3411,924293","0,1217663776","0,5053300472","0,3330076331","2148,550567",1,HNW,Wealthy Accumulator,Private Banking,"2148,55"
USER_933,"7458,94547","1186,616377","0,8651908111","0,4517438333","0,373566286","396,679601",12,Retail,Standard,Standard Savings,"4760,16"
USER_934,"1883,548637","2406,200369","0,5663116215","0,4882339686","0,2143000723","142,3014392",6,Retail,Standard,Standard Savings,"853,81"
USER_935,"3178,764717","3921,862228","0,7120545337","0,5024944998","0,5851216609","237,3754804",6,Retail,Standard,Standard Savings,"1424,25"
USER_936,"185,6188741","3155,421413","0,8419721187","0,3099103601","0,442914098","72,38937197",10,Retail,Standard,Standard Savings,"723,89"
USER_937,"24568,88528","680,7743438","0,463834343","0,5625247051","0,03417558904","1242,059751",2,HNW,Standard,Standard Savings,"2484,12"
USER_938,"1252,810438","5242,122558","0,761060384","0,3991278411","0,3196520623","167,4829731",1,Retail,Standard,Standard Savings,"167,48"
USER_939,"8592,406689","379,2878457","0,5245855791","0,08852913957","0,8104329136","437,2060913",10,Retail,Rational Strategist,Standard Savings,"4372,06"
USER_940,"3202,813286","2375,641153","0,2227487703","0,1792754646","0,6897015349","207,6534874",3,Retail,Standard,Standard Savings,"622,96"
USER_941,"8078,355154","6189,8778","0,3376561688","0,2671191593","0,7248708536","527,7153137",10,Retail,Rational Strategist,Standard Savings,"5277,15"
USER_942,"10538,88634","101,1336121","0,4903504411","0,5674484886","0,6981169241","528,9669892",5,Retail,Standard,Standard Savings,"2644,83"
USER_943,"17704,39192","4219,650577","0,3168855522","0,5538404674","0,3109730214","969,6126077",6,HNW,Standard,Standard Savings,"5817,68"
USER_944,"2312,025275","2036,24079","0,3355276913","0,5443074823","0,09966392208","156,3260796",3,Retail,Standard,Standard Savings,"468,98"
USER_945,"110,5672963","44,35537658","0,3373928312","0,3336345282","0,272467184","6,415472347",9,Retail,Standard,Standard Savings,"57,74"
USER_946,"1472,080707","1055,971587","0,1228399789","0,320099499","0,8317853002","94,72346709",11,Retail,Standard,Standard Savings,"1041,96"
USER_947,"23027,71529","14146,53136","0,08464260721","0,1987262634","0,9804707978","1434,316392",5,HNW,Rational Strategist,Stock Portfolio,"7171,58"
USER_948,"20706,01352","3681,827987","0,04649603969","0,2390963768","0,4938470147","1108,937236",2,HNW,Standard,Standard Savings,"2217,87"
USER_949,"9098,443102","29439,49654","0,110956261","0,3420096831","0,009700354923","1043,712086",10,Retail,Standard,Standard Savings,"10437,12"
USER_950,"9175,837185","3720,273803","0,3437070921","0,2443002148","0,1400448121","533,1973353",6,Retail,Standard,Standard Savings,"3199,18"
USER_951,"10937,34229","3925,615162","0,5938718058","0,3103059764","0,3220805753","625,3794179",12,Retail,Standard,Standard Savings,"7504,55"
USER_952,"1928,220286","2486,61114","0,1881469272","0,424112647","0,5785853486","146,1432371",8,Retail,Standard,Standard Savings,"1169,15"
USER_953,"24582,09561","1855,611305","0,888008846","0,4928315571","0,07509364581","1266,217006",11,HNW,Impulsive Intuitive,High-Leverage Trading / Crypto,"13928,39"
USER_954,"5426,096343","1448,724681","0,8083824312","0,6991737557","0,9433572987","300,2793108",6,Retail,Standard,Standard Savings,"1801,68"
USER_955,"4831,107993","2103,558364","0,5205271128","0,5915566657","0,3650836733","283,6265669",4,Retail,Standard,Standard Savings,"1134,51"
USER_956,"7317,169326","3079,552007","0,7242098308","0,4212825998","0,9125842179","427,4495064",6,Retail,Standard,Standard Savings,"2564,7"
USER_957,"481,0466429","1065,91629","0,3663285247","0,2856240266","0,7805218028","45,37065794",8,Retail,Rational Strategist,Standard Savings,"362,97"
USER_958,"1818,61705","1273,655454","0,03677779273","0,4930886824","0,7554372725","116,4039616",8,Retail,Standard,Standard Savings,"931,23"
USER_959,"13395,3909","1584,145542","0,9043328475","0,492825809","0,6067195798","701,4524561",10,Retail,Standard,Standard Savings,"7014,52"
USER_960,"864,2827567","2982,461271","0,1277934883","0,1591680955","0,6267838171","102,8633633",2,Retail,Standard,Standard Savings,"205,73"
USER_961,"9242,02219","5289,463979","0,9479373464","0,3299524448","0,6380032352","567,8903891",8,Retail,Standard,Standard Savings,"4543,12"
USER_962,"2815,000336","9694,787137","0,5718825883","0,4949011428","0,628721387","334,6457595",6,Retail,Standard,Standard Savings,"2007,87"
USER_963,"4931,422569","1692,293903","0,305563061","0,316916476","0,5537282314","280,4170065",2,Retail,Standard,Standard Savings,"560,83"
USER_964,"3406,52192","1015,040316","0,4955246233","0,3859361356","0,9864140185","190,6269023",1,Retail,Standard,Standard Savings,"190,63"
USER_965,"4395,484777","2380,892995","0,5016298089","0,4438846804","0,7322905674","267,3920988",6,Retail,Standard,Standard Savings,"1604,35"
USER_966,"12695,63987","11239,68329","0,02328707944","0,2172381266","0,7769463884","859,5756592",7,Retail,Rational Strategist,Standard Savings,"6017,03"
USER_967,"3525,715396","49,5483365","0,3554598519","0,3061177208","0,8724628151","177,2767365",10,Retail,Standard,Standard Savings,"1772,77"
USER_968,"8356,435307","5663,97896","0,7398657995","0,2172556444","0,2156397627","531,1013446",5,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"2655,51"
USER_969,"6463,597867","3242,399389","0,510069189","0,1380983543","0,0838041591","388,0278811",10,Retail,Standard,Standard Savings,"3880,28"
USER_970,"10896,65923","877,9982871","0,244230117","0,08709588195","0,4828944366","562,3929273",8,Retail,Standard,Standard Savings,"4499,14"
USER_971,"27619,21648","1935,829274","0,33510986","0,4908485218","0,5140806956","1419,677409",11,HNW,Standard,Standard Savings,"15616,45"
USER_972,"13189,05271","1274,138961","0,8630543931","0,261535405","0,8291817799","684,9354148",12,Retail,Rational Strategist,Standard Savings,"8219,22"
USER_973,"2419,956132","10511,79753","0,5255496702","0,3590393831","0,4437835793","331,2337573",9,Retail,Standard,Standard Savings,"2981,1"
USER_974,"316,7967882","3287,67817","0,5283521226","0,2243627868","0,5708530255","81,59340282",4,Retail,Standard,Standard Savings,"326,37"
USER_975,"3041,69302","4140,18923","0,9614674591","0,5703396226","0,5270709385","234,8884356",7,Retail,Standard,Standard Savings,"1644,22"
USER_976,"9040,606519","4503,165024","0,320881399","0,1796483794","0,03820278376","542,0936264",8,Retail,Standard,Standard Savings,"4336,75"
USER_977,"527,952781","5102,94135","0,4795411251","0,3648284064","0,6152148966","128,456466",6,Retail,Standard,Standard Savings,"770,74"
USER_978,"6859,05956","3421,489163","0,8117135977","0,6113651252","0,8280432858","411,3827613",2,Retail,Standard,Standard Savings,"822,77"
USER_979,"9084,2884","90,17595792","0,7589122489","0,4959667834","0,1575005481","456,0179392",7,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"3192,13"
USER_980,"4068,318779","2037,756565","0,2657994219","0,2180507089","0,5943317339","244,1710703",9,Retail,Standard,Standard Savings,"2197,54"
USER_981,"14736,49959","1015,927969","0,1510910476","0,5013216549","0,5936105444","757,143539",5,Retail,Standard,Standard Savings,"3785,72"
USER_982,"1127,189148","5699,403835","0,7007045762","0,3790934434","0,1641849641","170,3475341",2,Retail,Impulsive Intuitive,High-Leverage Trading / Crypto,"340,7"
USER_983,"781,1050579","291,8792215","0,2576561768","0,391484436","0,1234635737","44,89283733",4,Retail,Standard,Standard Savings,"179,57"
USER_984,"13026,4741","4148,310997","0,9226758285","0,1167399862","0,980051943","734,2899251",3,Retail,Rational Strategist,Standard Savings,"2202,87"
USER_985,"6841,702267","1182,611509","0,129247694","0,09030075688","0,3937191697","365,7373435",4,Retail,Standard,Standard Savings,"1462,95"
USER_986,"11660,42656","14864,55715","0,3183152001","0,4889696535","0,2274217287","880,3124709",10,Retail,Standard,Standard Savings,"8803,12"
